% Generated from source file: resources/original/tasmania_occupations.txt at 21:19 01/05/2014.
asbestos spinner	1.5631105900742477E-5
asphalter	7.815552950371239E-5
asphalters labourer	1.5631105900742477E-5
assistant boiler maker	1.5631105900742477E-5
assistant brewer	1.5631105900742477E-5
assistant chief inspector (county)	1.5631105900742477E-5
assistant civil engineer - admiralty	1.5631105900742477E-5
assistant civil engineer, n.staffs railway	1.5631105900742477E-5
assistant collector of	1.5631105900742477E-5
assistant commissary general	1.5631105900742477E-5
assistant cook	1.5631105900742477E-5
assistant corn dealer	1.5631105900742477E-5
assistant curate	4.6893317702227434E-5
assistant director, medical research	1.5631105900742477E-5
assistant district goods manager (railway)	1.5631105900742477E-5
assistant draper	1.5631105900742477E-5
assistant dressmaker	1.5631105900742477E-5
assistant engineer, public works department, india	1.5631105900742477E-5
assistant foreman	1.5631105900742477E-5
assistant goods agent  (railway)	1.5631105900742477E-5
assistant gown hand in couture fashion house	1.5631105900742477E-5
assistant grocer	1.5631105900742477E-5
assistant head of staff section, british rail	1.5631105900742477E-5
assistant in co-op	1.5631105900742477E-5
assistant in fathers bakers shop	1.5631105900742477E-5
assistant in gents outfitters	1.5631105900742477E-5
assistant in inn	6.252442360296991E-5
assistant in manufacturing confectionary business	1.5631105900742477E-5
assistant in mothers general shop	1.5631105900742477E-5
assistant in photographers shop, developing and pr	1.5631105900742477E-5
assistant in shop	1.0941774130519735E-4
assistant in sub post office and general stores	1.5631105900742477E-5
assistant in sweep shop	1.5631105900742477E-5
assistant in wholesale teadealers, grocers & impor	1.5631105900742477E-5
assistant inspector of poor	3.1262211801484954E-5
assistant inspector, admiralty	1.5631105900742477E-5
assistant land surveyor	1.5631105900742477E-5
assistant librarian	1.5631105900742477E-5
assistant manager in grocers shop	1.5631105900742477E-5
assistant manager off-licence	1.5631105900742477E-5
assistant manager, department store	1.5631105900742477E-5
assistant matron (orphanage)	1.5631105900742477E-5
assistant mineral water works	1.5631105900742477E-5
assistant mistress, girls school	1.5631105900742477E-5
assistant office manager	1.5631105900742477E-5
assistant overseer	3.1262211801484954E-5
assistant poor law commissioner	1.5631105900742477E-5
assistant quantity surveyor	1.5631105900742477E-5
assistant sales manager (confectioners)	1.5631105900742477E-5
assistant sanitary inspector	1.5631105900742477E-5
assistant sawyer	1.5631105900742477E-5
assistant school caretaker	1.5631105900742477E-5
assistant school master	1.5631105900742477E-5
assistant school mistress	4.6893317702227434E-5
assistant school teacher	1.5631105900742477E-5
assistant schoolmistress	1.5631105900742477E-5
assistant secretary	1.5631105900742477E-5
assistant secretary to company secretary, brewery	1.5631105900742477E-5
assistant secretary, museum	1.5631105900742477E-5
assistant secretary, royal orphanage	1.5631105900742477E-5
assistant station master	1.5631105900742477E-5
assistant superintendant, assurance company	1.5631105900742477E-5
assistant superintendent, gas company	1.5631105900742477E-5
assistant surgeon	1.5631105900742477E-5
assistant surgeon (army)	1.5631105900742477E-5
assistant surgeon, india army	1.5631105900742477E-5
assistant tallow chandler	1.5631105900742477E-5
assistant teacher	4.6893317702227434E-5
assistant teacher, juvenile unemployment centre	3.1262211801484954E-5
assistant to a photographer	1.5631105900742477E-5
assistant to company secretary	1.5631105900742477E-5
assistant to manager of dairy	1.5631105900742477E-5
assistant to newsagent and stationer	1.5631105900742477E-5
assistant to publican	1.5631105900742477E-5
assistant to the works manager, railway	1.5631105900742477E-5
assistant to treasurer	1.5631105900742477E-5
assistant town clerk	1.5631105900742477E-5
assistant traffic superintendent, post office	1.5631105900742477E-5
assistant warehouseman	1.5631105900742477E-5
assistant, bakery shop	1.5631105900742477E-5
assistant, book shop	1.5631105900742477E-5
assistant, hardware shop	1.5631105900742477E-5
assistant, public works board	1.5631105900742477E-5
assistant, tobacconists shop	1.5631105900742477E-5
assisted father in greengrocery and mother in temp	1.5631105900742477E-5
assisted father in grocery/inn	1.5631105900742477E-5
assisting on father's farm	1.5631105900742477E-5
asst commissioner - indian civil service	1.5631105900742477E-5
asst company secretary (railway)	1.5631105900742477E-5
asst dock superintendant	1.5631105900742477E-5
asst florist	1.5631105900742477E-5
asst in british museum	1.5631105900742477E-5
asst in dress making business	1.5631105900742477E-5
asst in dress shop	1.5631105900742477E-5
asst in general business (fathers business)	1.5631105900742477E-5
asst in shop	1.5631105900742477E-5
asst inspector of taxes	1.5631105900742477E-5
asst parish overseer	1.5631105900742477E-5
asst school mistress	1.5631105900742477E-5
asst schoolmaster	1.5631105900742477E-5
asst schoolmistress	1.5631105900742477E-5
asst sewage works manager	1.5631105900742477E-5
assurance agent	6.252442360296991E-5
assurance company secretary	1.5631105900742477E-5
assurance official	1.5631105900742477E-5
assurance rep	1.5631105900742477E-5
assurance superintendent	1.5631105900742477E-5
asylum attendant	3.1262211801484954E-5
asylum nurse	1.5631105900742477E-5
ats driver	1.5631105900742477E-5
ats private librarian assistant	1.5631105900742477E-5
attendant	1.5631105900742477E-5
attendant at asylum	1.5631105900742477E-5
attendant nurse in lunatic asylum	1.5631105900742477E-5
attendant, mental hospital	4.6893317702227434E-5
attorney	7.815552950371239E-5
attorney at law	3.1262211801484954E-5
attorney's clerk	1.5631105900742477E-5
attorneys clerk	9.378663540445487E-5
auction rooms worker	1.5631105900742477E-5
auctioneer	3.7514654161781947E-4
auctioneer  & surveyor	1.5631105900742477E-5
auctioneer & estate agent	3.1262211801484954E-5
auctioneer & valuer	1.5631105900742477E-5
auctioneer and broker	1.5631105900742477E-5
auctioneer and valuer	3.1262211801484954E-5
auctioneer's clerk	3.1262211801484954E-5
auctioneers clerk	3.1262211801484954E-5
auctioneers porter	3.1262211801484954E-5
auctioneers valuer	3.1262211801484954E-5
audio typist	1.5631105900742477E-5
auditing clerk	1.5631105900742477E-5
auditor with chartered accountants	1.5631105900742477E-5
auger filer	3.1262211801484954E-5
auger finisher	1.5631105900742477E-5
auger maker	4.6893317702227434E-5
author	1.406799531066823E-4
authoress	1.5631105900742477E-5
authorised clerk stock exchange	1.5631105900742477E-5
automotive mechanic apprentice	1.5631105900742477E-5
auxhilliary nurse	1.5631105900742477E-5
auxiliary nurse	1.5631105900742477E-5
awl blade maker	3.1262211801484954E-5
axletree maker	1.5631105900742477E-5
axminster setter	1.5631105900742477E-5
back maker	1.5631105900742477E-5
bacon factor	1.5631105900742477E-5
bag carrier to gas company	1.5631105900742477E-5
bag hosiery manufacturer	3.1262211801484954E-5
bailiff	5.001953888237593E-4
bailiff & farmer	1.5631105900742477E-5
bailiff and gardener	1.5631105900742477E-5
bailiff of coal works	1.5631105900742477E-5
baker	0.007268464243845252
baker & confectioner	1.7194216490816724E-4
baker & flour dealer	1.5631105900742477E-5
baker & grocer	3.1262211801484954E-5
baker & provision dealer	1.5631105900742477E-5
baker (master)	3.1262211801484954E-5
baker (shopkeeper)	3.1262211801484954E-5
baker and confectioner	3.7514654161781947E-4
baker and grocer	3.1262211801484954E-5
baker and pastry cook	1.5631105900742477E-5
baker shop assistant	3.1262211801484954E-5
baker's foreman	1.5631105900742477E-5
baker's shop assistant	1.5631105900742477E-5
baker's shopowner	1.5631105900742477E-5
baker, grocer and tea dealer	1.5631105900742477E-5
baker, shopkeeper, subpostmaster	1.5631105900742477E-5
baker/shopkeeper	1.5631105900742477E-5
bakeress	1.5631105900742477E-5
bakers and confectioners office worker	1.5631105900742477E-5
bakers assistant	6.252442360296991E-5
bakers clerk	3.1262211801484954E-5
bakers deliverer	1.5631105900742477E-5
bakers foreman	1.5631105900742477E-5
bakers labourer	1.5631105900742477E-5
bakers roundsman	4.6893317702227434E-5
bakers shop assistant	3.1262211801484954E-5
bakery assistant	1.5631105900742477E-5
bakery asst	1.5631105900742477E-5
bakery saleswoman	1.5631105900742477E-5
bakery shop assistant	3.1262211801484954E-5
bakery shop manageress	1.5631105900742477E-5
ball furnace puddler	1.5631105900742477E-5
ball furnaceman	1.5631105900742477E-5
ball maker	1.5631105900742477E-5
baller in cotton mill	1.5631105900742477E-5
band spinner	3.1262211801484954E-5
bandmaster	1.5631105900742477E-5
bandsawyer	1.5631105900742477E-5
bandsman, royal navy	1.5631105900742477E-5
bank accountant	4.6893317702227434E-5
bank agent	6.252442360296991E-5
bank cashier	1.0941774130519735E-4
bank cler	1.5631105900742477E-5
bank clerk	0.0013911684251660804
bank clerk (bank of england)	3.1262211801484954E-5
bank clerk/cashier, comptometer operator	1.5631105900742477E-5
bank director	1.5631105900742477E-5
bank employee	1.5631105900742477E-5
bank guard	1.5631105900742477E-5
bank inspector	1.5631105900742477E-5
bank manager	3.59515435717077E-4
bank manager, insurance agent and part time clerk	1.5631105900742477E-5
bank night watchman	1.5631105900742477E-5
bank of england clerk	1.5631105900742477E-5
bank official	1.2504884720593981E-4
bank official, branch inspector	1.5631105900742477E-5
bank partner	4.6893317702227434E-5
bank pay clerk	1.5631105900742477E-5
bank secretary	3.1262211801484954E-5
bank teller	1.5631105900742477E-5
bank worker	1.5631105900742477E-5
banker	2.3446658851113716E-4
banker mason	4.6893317702227434E-5
banker's clerk	1.5631105900742477E-5
bankerman at colliery	1.5631105900742477E-5
bankers clerk	3.1262211801484954E-5
banking	4.6893317702227434E-5
bankman	1.5631105900742477E-5
banks man	1.5631105900742477E-5
banksgirl	1.5631105900742477E-5
banksman	6.252442360296991E-5
banksman (colliery)	3.1262211801484954E-5
baptish preacher	1.5631105900742477E-5
baptist minister	4.689331770222743E-4
baptist preacher	1.5631105900742477E-5
bar maid	1.406799531066823E-4
bar woman	1.5631105900742477E-5
barber	1.5631105900742478E-4
barge and boat builder	1.5631105900742477E-5
barge builder	1.5631105900742478E-4
barge captain	1.5631105900742477E-5
barge owner	1.5631105900742477E-5
barge waterman	3.1262211801484954E-5
bargebuilder	1.5631105900742477E-5
bargee	1.5631105900742477E-5
bargeman	2.813599062133646E-4
bargeman on docks	1.5631105900742477E-5
barhouse keeper	1.5631105900742477E-5
barmaid	5.001953888237593E-4
barman	1.7194216490816724E-4
barometer maker	3.1262211801484954E-5
barrack master	1.5631105900742477E-5
barrister	2.9699101211410706E-4
barrister and attorney	1.5631105900742477E-5
barrister at law	4.6893317702227434E-5
barrister at law, equity draftsman and conveyance	1.5631105900742477E-5
barrister-at-law	1.5631105900742477E-5
barristers clerk	4.6893317702227434E-5
bartender	1.5631105900742477E-5
basket and besom maker	1.5631105900742477E-5
basket and wicker furniture makers	1.5631105900742477E-5
basket maker	9.84759671746776E-4
basket worker	3.1262211801484954E-5
basketmaker	4.6893317702227434E-5
bath attendant	1.5631105900742477E-5
bath chair maker	1.5631105900742477E-5
bath chair man	1.5631105900742477E-5
bathing machine keeper	1.5631105900742477E-5
bathing machine operator	1.5631105900742477E-5
bathman	1.5631105900742477E-5
baths and destructor engineer	1.5631105900742477E-5
batteryman	1.5631105900742477E-5
bayman	1.5631105900742477E-5
beach inspector	1.5631105900742477E-5
beachman (fisherman and lifeboatman)	1.5631105900742477E-5
beachman (salvages) / fisherman	3.1262211801484954E-5
beadle	3.1262211801484954E-5
beadworker	1.5631105900742477E-5
beamer, cotton mill	1.5631105900742477E-5
beastman	1.5631105900742477E-5
beater in papermaking industry	1.5631105900742477E-5
beatster	3.1262211801484954E-5
beatster (fishing net repairs)	1.5631105900742477E-5
bed and breakfast owner	1.5631105900742477E-5
bed quilt manufacturer	1.5631105900742477E-5
bedding manufacturer	3.1262211801484954E-5
bedstead maker	1.0941774130519735E-4
bedstead manufacturer	1.5631105900742477E-5
beer house keeper	4.6893317702227434E-5
beer merchant	1.5631105900742477E-5
beer retailer	1.0941774130519735E-4
beer seller	7.815552950371239E-5
beer seller (shopkeeper)	1.5631105900742477E-5
beer shop keeper	3.1262211801484954E-5
beerhouse keeper	4.6893317702227434E-5
beerseller	7.815552950371239E-5
beerseller and shopkeeper (grocers)	1.5631105900742477E-5
beershop keeper	1.5631105900742477E-5
bell founder	3.1262211801484954E-5
bell foundry foreman	1.5631105900742477E-5
bell hanger	1.5631105900742477E-5
bell-hanger	1.5631105900742477E-5
bellows maker	1.5631105900742477E-5
bellows manufacturer	1.5631105900742477E-5
belt maker	1.5631105900742477E-5
berlin wool repository proprietor	1.5631105900742477E-5
berlin wool worker	1.5631105900742477E-5
bespoke bootmaker	1.5631105900742477E-5
bicycle material polisher (journeyman)	1.5631105900742477E-5
big-piecer	1.5631105900742477E-5
bill poster	7.815552950371239E-5
billiard proprietor	1.5631105900742477E-5
billiard saloon marker	1.5631105900742477E-5
billiard table maker	4.6893317702227434E-5
billiards marksman	1.5631105900742477E-5
biologist	1.5631105900742477E-5
biology school teacher	1.5631105900742477E-5
biology teacher	1.5631105900742477E-5
bioscope operator	1.5631105900742477E-5
biscuit baker	1.5631105900742477E-5
biscuit factory manager	1.5631105900742477E-5
biscuit factory worker	3.1262211801484954E-5
biscuit packer	1.5631105900742477E-5
biscuit sorter	1.5631105900742477E-5
bishop	3.1262211801484954E-5
bit maker	7.815552950371239E-5
bitmaker	1.5631105900742477E-5
black & whitesmith	1.5631105900742477E-5
black pudding maker	1.5631105900742477E-5
blacking manufacturer	1.5631105900742477E-5
blacksmith	0.0117389605314576
blacksmith & farrier	3.1262211801484954E-5
blacksmith (and gelder)	1.5631105900742477E-5
blacksmith (colliery)	4.6893317702227434E-5
blacksmith (dockyard )	3.1262211801484954E-5
blacksmith (foreman)	1.5631105900742477E-5
blacksmith (in factory)	1.5631105900742477E-5
blacksmith (in mine )	1.5631105900742477E-5
blacksmith (master)	1.5631105900742477E-5
blacksmith and farrier	3.1262211801484954E-5
blacksmith and whitesmith	3.1262211801484954E-5
blacksmith at colliery	1.5631105900742477E-5
blacksmith at shale oil works	1.5631105900742477E-5
blacksmith master	1.5631105900742477E-5
blacksmith striker	3.1262211801484954E-5
blacksmith's labourer	1.5631105900742477E-5
blacksmith's striker	1.5631105900742477E-5
blacksmith, foreman	1.5631105900742477E-5
blacksmith, mine	1.5631105900742477E-5
blacksmith, r.n.	1.5631105900742477E-5
blacksmith, railway	1.5631105900742477E-5
blacksmith/farrier (army)	1.5631105900742477E-5
blacksmiths hammerman	1.5631105900742477E-5
blacksmiths striker	7.815552950371239E-5
blade forger	1.5631105900742477E-5
blade maker	3.1262211801484954E-5
blade striker	3.1262211801484954E-5
bladeforger	1.5631105900742477E-5
blanket maker	1.5631105900742477E-5
blanket manufacturer	1.5631105900742477E-5
blanket manufacturer (partner in firm)	1.5631105900742477E-5
blast furnace manager	1.5631105900742477E-5
blast furnaceman	4.6893317702227434E-5
bleacher	4.064087534193044E-4
bleacher and finisher	1.5631105900742477E-5
bleachfield carter	1.5631105900742477E-5
bleachwork shirt dresser	1.5631105900742477E-5
blind maker	3.1262211801484954E-5
blind makers fitter	1.5631105900742477E-5
blindmaker	3.1262211801484954E-5
block & mast maker	1.5631105900742477E-5
block & mastmaker	1.5631105900742477E-5
block and mast maker	6.252442360296991E-5
block cutter	1.0941774130519735E-4
block cutter [probably silk industry]	1.5631105900742477E-5
block maker	4.6893317702227434E-5
block minder	1.5631105900742477E-5
block printer	1.406799531066823E-4
block printer on cotton	1.5631105900742477E-5
blockcutter	3.1262211801484954E-5
blocker	4.6893317702227434E-5
blockmaker	4.6893317702227434E-5
blockmaker (for ships rigging)	1.5631105900742477E-5
blue dyer	3.1262211801484954E-5
board of trade surveyor	1.5631105900742477E-5
board of works foreman	1.5631105900742477E-5
boarding house assistant	4.6893317702227434E-5
boarding house keeper	2.9699101211410706E-4
boarding school cook	1.5631105900742477E-5
boarding school owner	1.5631105900742477E-5
boarding school proprietor	1.5631105900742477E-5
boarding-house keeper	1.5631105900742477E-5
boat builder	5.627198124267292E-4
boat builder / ship carpenter	1.5631105900742477E-5
boat gauger	3.1262211801484954E-5
boat hirer	1.5631105900742477E-5
boat maker	3.1262211801484954E-5
boat-builder	4.6893317702227434E-5
boat-wright	3.1262211801484954E-5
boatbuilder	1.0941774130519735E-4
boatman	0.0010941774130519735
boatman  (- coastguard service	1.5631105900742477E-5
boatman (canal)	3.1262211801484954E-5
boatmaster	1.5631105900742477E-5
boatsman	1.5631105900742477E-5
boatswain	3.1262211801484954E-5
boatswain - merchant navy	1.5631105900742477E-5
boatwoman	1.5631105900742477E-5
boatwright	3.1262211801484954E-5
bobber	1.5631105900742477E-5
bobbin and carriage hand	1.5631105900742477E-5
bobbin girl in cotton factory	1.5631105900742477E-5
bobbin maker	1.5631105900742477E-5
bobbin manufacturer	3.1262211801484954E-5
bobbin turner	1.406799531066823E-4
bobbin winder	3.1262211801484954E-5
bobbing turner	1.5631105900742477E-5
bodice maker	1.5631105900742477E-5
body coach maker	3.1262211801484954E-5
body guard, foriegn office	1.5631105900742477E-5
body maker	1.5631105900742477E-5
boiler fireman at alkali works	1.5631105900742477E-5
boiler maker	9.378663540445487E-4
boiler maker - engineer	1.5631105900742477E-5
boiler maker at shipyard	1.5631105900742477E-5
boiler makers lab	1.5631105900742477E-5
boiler plasterer	1.5631105900742477E-5
boiler repairer	1.5631105900742477E-5
boiler rivetter	1.5631105900742477E-5
boiler scaler	1.5631105900742477E-5
boiler setting engineer	1.5631105900742477E-5
boiler smith (railway)	1.5631105900742477E-5
boiler stoker	1.5631105900742477E-5
boiler works smith	1.5631105900742477E-5
boilermaker	8.440797186400938E-4
boilermaker (shipping)	1.5631105900742477E-5
boilermaker in hm dockyard	1.5631105900742477E-5
boilermakers labourer	3.1262211801484954E-5
boilerman at colliery	1.5631105900742477E-5
boilersmith	9.378663540445487E-5
boilersmith/maker	1.5631105900742477E-5
boilerworks labourer	3.1262211801484954E-5
bolt & screw maker	1.5631105900742477E-5
bolt and nut manufacturer	1.5631105900742477E-5
bolt forger	1.5631105900742477E-5
bolt maker	6.252442360296991E-5
bolt manufacturer	1.5631105900742477E-5
boltmaker	1.5631105900742477E-5
bombadier - royal artillery	1.5631105900742477E-5
bombadier - royal field artillery	3.1262211801484954E-5
bombadier, royal field artillery	1.5631105900742477E-5
bombadier, royal garrison artillery	1.5631105900742477E-5
bombardier	1.5631105900742477E-5
bombardier in rfa	1.5631105900742477E-5
bombardier in royal marine artillery	3.1262211801484954E-5
bombardier r.a.	1.5631105900742477E-5
bombay artillery	1.5631105900742477E-5
bonded warehouseman	1.5631105900742477E-5
bone cutter	1.5631105900742477E-5
bone merchant & boiler	1.5631105900742477E-5
bone setter	1.5631105900742477E-5
bone setter, masseur & joint specialist	1.5631105900742477E-5
bone turner	1.5631105900742477E-5
bonesetter	1.5631105900742477E-5
bonnet blocker	4.6893317702227434E-5
bonnet maker	9.378663540445487E-5
